id,date,hour,lan,lon
AL051851,18510916,1200,32.5,-73.5
AL051851,18510916,1800,32.5,-73.5
AL061851,18511016,0000,28.7,-78.0
AL061851,18511016,0600,29.1,-77.8
AL061851,18511016,1200,29.5,-77.5
AL061851,18511016,1800,30.1,-77.1
AL061851,18511017,0000,30.7,-76.6
AL061851,18511017,0600,31.2,-76.3
AL061851,18511017,1200,31.6,-75.9
AL061851,18511017,1800,32.0,-75.5
AL061851,18511018,0000,32.7,-74.9
AL061851,18511018,0600,33.3,-74.3
AL061851,18511018,1200,34.0,-73.8
AL061851,18511018,1800,35.3,-73.0
AL061851,18511019,0000,37.0,-72.6
AL061851,18511019,0600,38.5,-72.1
AL061851,18511019,1200,40.2,-71.8
AL061851,18511019,1500,41.1,-71.7
AL061851,18511019,1800,42.0,-71.6
AL011852,18520819,0000,20.5,-67.1
AL011852,18520819,0600,20.7,-68.0
AL011852,18520819,1200,20.9,-68.8
AL011852,18520819,1800,21.1,-69.6
AL011852,18520820,0000,21.2,-70.6
AL011852,18520820,0600,21.5,-71.9
AL011852,18520820,1200,21.7,-73.0
AL011852,18520820,1800,21.9,-74.0
AL011852,18520821,0000,22.1,-74.9
AL011852,18520821,0600,22.2,-76.1
AL011852,18520821,1200,22.6,-77.1
AL011852,18520821,1800,22.9,-78.1
AL011852,18520822,0000,23.2,-79.3
AL011852,18520822,0600,23.5,-80.1
AL011852,18520822,1200,23.8,-81.1
AL011852,18520822,1800,24.2,-82.1
AL011852,18520823,0000,24.7,-83.1
AL011852,18520823,0600,25.2,-83.9
AL011852,18520823,1200,25.7,-84.6
AL011852,18520823,1800,26.2,-85.3
AL011852,18520824,0000,26.7,-86.0
AL011852,18520824,0600,27.2,-86.6
AL011852,18520824,1200,27.7,-87.1
AL011852,18520824,1800,28.2,-87.5
AL011852,18520825,0000,28.6,-87.8
AL011852,18520825,0600,28.8,-88.0
AL011852,18520825,1200,29.1,-88.2
AL011852,18520825,1800,29.4,-88.4
AL011852,18520826,0000,29.8,-88.6
AL011852,18520826,0600,30.2,-88.6
AL011852,18520826,1200,30.6,-88.5
AL011852,18520826,1800,31.2,-88.1
AL011852,18520827,0000,31.8,-87.4
AL011852,18520827,0600,32.3,-86.3
AL011852,18520827,1200,32.8,-84.8
AL011852,18520827,1800,33.2,-82.8
AL011852,18520828,0000,33.5,-80.5
AL011852,18520828,0600,33.8,-78.2
AL011852,18520828,1200,34.0,-76.0
AL011852,18520828,1800,34.4,-74.2
AL011852,18520829,0000,35.2,-72.8
AL011852,18520829,0600,36.4,-71.8
AL011852,18520829,1200,38.0,-70.8
AL011852,18520829,1800,39.6,-69.6
AL011852,18520830,0000,41.0,-68.0
AL021852,18520905,0000,17.0,-64.1
AL021852,18520905,0600,17.4,-65.1
AL021852,18520905,1200,17.7,-66.1
AL021852,18520905,1800,18.2,-67.1
AL021852,18520906,0000,18.6,-68.8
AL021852,18520906,0600,19.2,-70.1
AL021852,18520906,1200,19.5,-71.4
AL021852,18520906,1800,19.7,-72.5
AL031852,18520909,0000,26.4,-90.4
AL031852,18520909,0600,26.5,-89.6
AL031852,18520909,1200,26.6,-88.8
AL031852,18520909,1800,26.6,-88.1
AL031852,18520910,0000,26.8,-87.4
AL031852,18520910,0600,26.9,-86.6
AL031852,18520910,1200,27.1,-86.1
AL031852,18520910,1800,27.3,-85.6
AL031852,18520911,0000,27.5,-85.1
AL031852,18520911,0600,27.7,-84.6
AL031852,18520911,1200,27.8,-84.0
AL031852,18520911,1800,27.9,-83.4
AL031852,18520912,0000,28.0,-82.8
AL031852,18520912,0600,28.1,-82.2
AL031852,18520912,1200,28.2,-81.5
AL031852,18520912,1800,28.5,-80.5
AL031852,18520913,0000,29.2,-79.0
AL031852,18520913,0600,30.4,-77.0
AL031852,18520913,1200,32.0,-74.5
AL031852,18520913,1800,34.0,-71.5
AL041852,18520922,0000,16.1,-58.5
AL041852,18520922,0600,16.4,-59.1
AL041852,18520922,1200,16.7,-59.7
AL041852,18520922,1800,17.0,-60.3
AL041852,18520923,0000,17.4,-61.2
AL041852,18520923,0600,17.7,-62.2
AL041852,18520923,1200,18.1,-63.1
AL041852,18520923,1800,18.4,-63.7
AL041852,18520924,0000,18.7,-64.3
AL041852,18520924,0600,18.9,-65.0
AL041852,18520924,1200,19.1,-65.8
AL041852,18520924,1800,19.2,-66.6
AL041852,18520925,0000,19.5,-67.4
AL041852,18520925,0600,19.7,-68.1
AL041852,18520925,1200,19.9,-68.8
AL041852,18520925,1800,20.0,-69.6
AL041852,18520926,0000,20.1,-70.3
AL041852,18520926,0600,20.4,-70.9
AL041852,18520926,1200,20.7,-71.6
AL041852,18520926,1800,21.0,-72.1
AL041852,18520927,0000,21.4,-73.0
AL041852,18520927,0600,21.9,-73.6
AL041852,18520927,1200,22.5,-74.0
AL041852,18520927,1800,23.2,-74.4
AL041852,18520928,0000,23.9,-74.6
AL041852,18520928,0600,24.6,-74.6
AL041852,18520928,1200,25.4,-74.5
AL041852,18520928,1800,26.5,-74.0
AL041852,18520929,0000,27.4,-73.5
AL041852,18520929,0600,28.2,-72.9
AL041852,18520929,1200,29.0,-72.3
AL041852,18520929,1800,30.2,-71.5
AL041852,18520930,0000,31.6,-70.5
AL041852,18520930,0600,32.7,-69.6
AL041852,18520930,1200,33.8,-69.1
AL041852,18520930,1800,34.9,-68.6
AL051852,18521006,0000,17.0,-73.8
AL051852,18521006,0600,17.1,-75.0
AL051852,18521006,1200,17.2,-76.3
AL051852,18521006,1800,17.2,-77.8
AL051852,18521007,0000,17.7,-79.6
AL051852,18521007,0600,18.2,-81.5
AL051852,18521007,1200,18.7,-83.1
AL051852,18521007,1800,19.5,-84.4
AL051852,18521008,0000,20.4,-85.5
AL051852,18521008,0600,21.2,-86.4
AL051852,18521008,1200,22.4,-86.9
AL051852,18521008,1800,24.0,-86.8
AL051852,18521009,0000,25.6,-86.4
AL051852,18521009,0600,26.9,-85.9
AL051852,18521009,1200,28.0,-85.5
AL051852,18521009,1800,29.2,-84.9
AL051852,18521009,2100,29.9,-84.4
AL051852,18521010,0000,30.5,-83.9
AL051852,18521010,0600,31.8,-82.8
AL051852,18521010,1200,33.0,-81.1
AL051852,18521010,1800,34.0,-79.5
AL051852,18521011,0000,35.0,-77.0
AL051852,18521011,0600,36.0,-74.0
AL051852,18521011,1200,38.0,-70.0
AL051852,18521011,1800,40.0,-66.0
AL011853,18530805,1200,32.5,-69.0
AL021853,18530810,1200,12.0,-60.0
AL031853,18530830,0000,12.1,-23.2
AL031853,18530830,0600,12.3,-25.1
AL031853,18530830,1200,12.5,-27.0
AL031853,18530830,1800,12.8,-28.9
AL031853,18530831,0000,13.0,-30.9
AL031853,18530831,0600,13.3,-33.0
AL031853,18530831,1200,13.6,-35.0
AL031853,18530831,1800,13.9,-36.8
AL031853,18530901,0000,14.2,-38.5
AL031853,18530901,0600,14.6,-40.5
AL031853,18530901,1200,14.9,-42.3
AL031853,18530901,1800,15.2,-43.9
AL031853,18530902,0000,15.7,-45.7
AL031853,18530902,0600,16.2,-47.3
AL031853,18530902,1200,16.7,-49.0
AL031853,18530902,1800,17.4,-51.0
AL031853,18530903,0000,18.2,-52.8
AL031853,18530903,0600,19.1,-54.6
AL031853,18530903,1200,19.7,-56.2
AL031853,18530903,1800,20.7,-58.0
AL031853,18530904,0000,21.2,-59.9
AL031853,18530904,0600,22.0,-61.8
AL031853,18530904,1200,22.7,-63.7
AL031853,18530904,1800,23.4,-65.3
AL031853,18530905,0000,24.2,-67.1
AL031853,18530905,0600,25.0,-68.6
AL031853,18530905,1200,25.8,-70.1
AL031853,18530905,1800,26.6,-71.1
AL031853,18530906,0000,27.3,-72.0
AL031853,18530906,0600,28.2,-72.9
AL031853,18530906,1200,29.1,-73.5
AL031853,18530906,1800,30.2,-74.0
AL031853,18530907,0000,31.2,-74.3
AL031853,18530907,0600,32.5,-74.1
AL031853,18530907,1200,33.7,-73.9
AL031853,18530907,1800,34.9,-72.9
AL031853,18530908,0000,36.0,-71.6
AL031853,18530908,0600,36.8,-69.9
AL031853,18530908,1200,37.5,-67.9
AL031853,18530908,1800,38.2,-65.4
AL031853,18530909,0000,39.0,-62.3
AL031853,18530909,0600,39.9,-59.4
AL031853,18530909,1200,40.8,-56.8
AL031853,18530909,1800,41.9,-53.4
AL031853,18530910,0000,42.9,-49.5
AL031853,18530910,0600,43.9,-45.5
AL031853,18530910,1200,45.0,-41.2
AL031853,18530910,1800,46.2,-36.2
AL041853,18530908,0000,37.0,-53.0
AL041853,18530908,0600,38.0,-51.0
AL041853,18530908,1200,39.0,-49.0
AL041853,18530908,1800,40.0,-46.8
AL041853,18530909,0000,41.3,-44.0
AL041853,18530909,0600,42.5,-41.5
AL041853,18530909,1200,43.4,-39.3
AL041853,18530909,1800,44.5,-37.2
AL041853,18530910,0000,45.5,-34.7
AL041853,18530910,0600,46.3,-32.3
AL041853,18530910,1200,47.0,-30.0
AL041853,18530910,1800,48.0,-27.5
AL051853,18530921,1200,20.0,-95.0
AL061853,18530926,0000,25.8,-62.0
AL061853,18530926,0600,27.4,-62.5
AL061853,18530926,1200,29.0,-62.9
AL061853,18530926,1800,30.6,-63.2
AL061853,18530927,0000,32.9,-62.6
AL061853,18530927,0600,34.8,-61.3
AL061853,18530927,1200,36.0,-59.8
AL061853,18530927,1800,36.7,-58.4
AL061853,18530928,0000,36.8,-57.4
AL061853,18530928,0600,36.3,-56.7
AL061853,18530928,1200,35.5,-56.9
AL061853,18530928,1800,35.5,-57.0
AL061853,18530929,0000,35.4,-57.2
AL061853,18530929,0600,35.3,-57.4
AL061853,18530929,1200,35.3,-57.7
AL061853,18530929,1800,35.4,-57.9
AL061853,18530930,0000,35.5,-58.1
AL061853,18530930,0600,35.5,-58.2
AL061853,18530930,1200,35.8,-58.3
AL061853,18530930,1800,36.3,-58.0
AL061853,18531001,0000,37.0,-57.5
AL061853,18531001,0600,38.0,-56.8
AL071853,18530928,1200,15.0,-37.0
AL081853,18531019,0000,27.5,-78.5
AL081853,18531019,0600,28.0,-78.9
AL081853,18531019,1200,28.5,-79.3
AL081853,18531019,1800,28.9,-79.6
AL081853,18531020,0000,29.3,-79.9
AL081853,18531020,0600,29.7,-80.2
AL081853,18531020,1200,30.0,-80.5
AL081853,18531020,1800,30.3,-80.7
AL081853,18531021,0000,30.6,-80.9
AL081853,18531021,0600,30.9,-80.9
AL081853,18531021,1200,31.3,-80.6
AL081853,18531021,1800,31.7,-80.1
AL081853,18531022,0000,32.1,-79.4
AL081853,18531022,0600,32.5,-78.5
AL011854,18540625,0000,26.0,-92.5
AL011854,18540625,0600,26.0,-93.0
AL011854,18540625,1200,26.0,-93.5
AL011854,18540625,1800,26.0,-94.0
AL011854,18540626,0000,26.0,-94.7
AL011854,18540626,0600,26.1,-95.7
AL011854,18540626,1200,26.2,-97.0
AL011854,18540626,1800,26.4,-98.5
AL011854,18540627,0000,26.8,-100.0
AL011854,18540627,0600,27.4,-101.5
AL011854,18540627,1200,28.0,-103.0
AL021854,18540823,1200,33.0,-55.0
AL031854,18540907,0000,26.4,-76.6
AL031854,18540907,0600,27.2,-77.6
AL031854,18540907,1200,28.0,-78.6
AL031854,18540907,1800,28.8,-79.6
AL031854,18540908,0000,29.6,-80.3
AL031854,18540908,0600,30.4,-80.6
AL031854,18540908,1200,31.1,-80.9
AL031854,18540908,1800,31.6,-81.1
AL031854,18540908,2000,31.7,-81.1
AL031854,18540909,0000,32.0,-81.3
AL031854,18540909,0600,32.5,-81.5
AL031854,18540909,1200,33.2,-81.5
AL031854,18540909,1800,34.3,-80.5
AL031854,18540910,0000,35.5,-78.1
AL031854,18540910,0600,36.8,-75.9
AL031854,18540910,1200,37.8,-74.0
AL031854,18540910,1800,38.4,-71.9
AL031854,18540911,0000,38.8,-69.5
AL031854,18540911,0600,39.0,-67.3
AL031854,18540911,1200,39.4,-65.0
AL031854,18540911,1800,39.5,-61.8
AL031854,18540912,0000,39.8,-58.3
AL031854,18540912,0600,40.0,-55.1
AL031854,18540912,1200,40.0,-52.0
AL031854,18540912,1800,40.2,-48.0
AL041854,18540918,0000,28.2,-93.6
AL041854,18540918,0600,28.4,-94.1
AL041854,18540918,1200,28.6,-94.6
AL041854,18540918,1800,28.8,-95.1
AL041854,18540918,2100,28.9,-95.3
AL041854,18540919,0000,29.0,-95.6
AL041854,18540919,0600,29.2,-96.1
AL041854,18540919,1200,29.4,-96.5
AL041854,18540919,1800,29.7,-96.6
AL041854,18540920,0000,30.0,-96.4
AL041854,18540920,0600,30.3,-96.0
AL051854,18541020,0000,25.0,-67.6
AL051854,18541020,0600,25.8,-67.6
AL051854,18541020,1200,26.7,-67.6
AL051854,18541020,1800,27.6,-67.5
AL051854,18541021,0000,28.6,-67.3
AL051854,18541021,0600,29.5,-67.0
AL051854,18541021,1200,30.3,-66.6
AL051854,18541021,1800,31.5,-65.6
AL051854,18541022,0000,32.4,-64.3
AL051854,18541022,0600,33.0,-62.8
AL051854,18541022,1200,33.5,-61.0
AL051854,18541022,1800,34.2,-58.7
AL011855,18550806,1200,22.2,-98.0
AL021855,18550810,0000,44.0,-42.0
AL021855,18550810,0600,46.0,-39.0
AL021855,18550810,1200,48.0,-36.0
AL021855,18550810,1800,50.0,-32.5
AL021855,18550811,0000,52.0,-29.0
AL021855,18550811,0600,54.0,-24.0
AL031855,18550811,1200,12.5,-83.0
AL041855,18550824,0000,12.0,-55.9
AL041855,18550824,0600,12.0,-57.1
AL041855,18550824,1200,12.1,-58.3
AL041855,18550824,1800,12.3,-59.5
AL041855,18550825,0000,12.8,-60.7
AL041855,18550825,0600,13.5,-61.9
AL041855,18550825,1200,14.1,-62.8
AL041855,18550825,1800,14.8,-63.7
AL041855,18550826,0000,15.6,-64.4
AL041855,18550826,0600,16.4,-65.4
AL041855,18550826,1200,17.1,-66.5
AL041855,18550826,1800,17.7,-67.9
AL041855,18550827,0000,18.4,-69.5
AL041855,18550827,0600,19.2,-71.1
AL041855,18550827,1200,19.5,-72.3
AL041855,18550827,1800,19.7,-73.6
AL051855,18550915,0000,26.7,-89.1
AL051855,18550915,0600,27.1,-89.1
AL051855,18550915,1200,27.5,-89.3
AL051855,18550915,1800,28.1,-89.4
AL051855,18550916,0000,28.8,-89.5
AL051855,18550916,0300,29.2,-89.5
AL051855,18550916,0600,29.6,-89.5
AL051855,18550916,1200,30.2,-89.4
AL051855,18550916,1800,31.0,-89.1
AL051855,18550917,0000,32.0,-88.8
AL051855,18550917,0600,33.0,-88.3
AL011856,18560809,0000,25.0,-83.9
AL011856,18560809,0600,25.7,-85.1
AL011856,18560809,1200,26.3,-86.5
AL011856,18560809,1800,27.0,-87.8
AL011856,18560810,0000,27.7,-89.1
AL011856,18560810,0600,28.2,-89.8
AL011856,18560810,1200,28.7,-90.5
AL011856,18560810,1800,29.2,-91.1
AL011856,18560811,0000,29.7,-91.6
AL011856,18560811,0600,30.0,-91.8
AL011856,18560811,1200,30.3,-91.9
AL011856,18560811,1800,30.6,-91.8
AL011856,18560812,0000,30.9,-91.6
AL011856,18560812,0600,31.3,-91.0
AL021856,18560813,0000,12.1,-56.1
AL021856,18560813,0600,12.1,-57.3
AL021856,18560813,1200,12.1,-58.5
AL021856,18560813,1800,12.1,-60.1
AL021856,18560814,0000,12.1,-61.8
AL021856,18560814,0600,12.1,-63.2
AL021856,18560814,1200,12.1,-64.5
AL021856,18560814,1800,12.1,-65.6
AL031856,18560819,0000,32.5,-75.5
AL031856,18560819,0600,33.8,-76.0
AL031856,18560819,1100,34.8,-76.4
AL031856,18560819,1200,35.0,-76.5
AL031856,18560819,1800,36.0,-76.3
AL031856,18560820,0000,37.0,-76.0
AL031856,18560820,0600,38.0,-75.3
AL031856,18560820,1200,39.0,-74.3
AL031856,18560820,1800,39.8,-73.0
AL031856,18560821,0000,40.4,-71.5
AL031856,18560821,0600,40.8,-69.5
AL031856,18560821,1200,41.0,-67.0
AL041856,18560821,1200,23.0,-82.5
AL051856,18560825,0000,21.0,-69.8
AL051856,18560825,0600,21.0,-70.8
AL051856,18560825,1200,21.1,-71.9
AL051856,18560825,1800,21.2,-72.8
AL051856,18560826,0000,21.6,-73.9
AL051856,18560826,0600,21.7,-74.8
AL051856,18560826,1200,22.0,-75.9
AL051856,18560826,1800,22.2,-76.6
AL051856,18560827,0000,22.4,-77.6
AL051856,18560827,0600,22.6,-78.6
AL051856,18560827,1200,22.7,-79.5
AL051856,18560827,1800,22.7,-80.6
AL051856,18560828,0000,22.9,-81.6
AL051856,18560828,0600,23.0,-82.9
AL051856,18560828,1200,23.2,-84.0
AL051856,18560828,1800,23.6,-84.6
AL051856,18560829,0000,23.9,-85.1
AL051856,18560829,0600,24.2,-85.6
AL051856,18560829,1200,24.7,-86.4
AL051856,18560829,1800,24.9,-86.8
AL051856,18560830,0000,25.2,-87.1
AL051856,18560830,0600,25.6,-87.3
AL051856,18560830,1200,26.2,-87.4
AL051856,18560830,1800,27.5,-87.3
AL051856,18560831,0000,28.9,-86.6
AL051856,18560831,0600,30.2,-85.9
AL051856,18560831,1200,31.1,-84.8
AL051856,18560831,1800,32.2,-83.3
AL051856,18560901,0000,33.0,-81.6
AL051856,18560901,0600,34.0,-79.6
AL051856,18560901,1200,34.7,-77.9
AL051856,18560901,1800,35.5,-75.3
AL051856,18560902,0000,36.3,-72.8
AL051856,18560902,0600,36.8,-70.0
AL051856,18560902,1200,37.2,-67.3
AL051856,18560902,1800,37.7,-64.6
AL051856,18560903,0000,38.2,-61.8
AL051856,18560903,0600,38.8,-58.6
AL051856,18560903,1200,39.0,-56.0
AL051856,18560903,1800,39.5,-52.3
AL061856,18560918,0000,32.0,-48.8
AL061856,18560918,0600,32.5,-48.9
AL061856,18560918,1200,32.9,-49.0
AL061856,18560918,1800,33.5,-49.3
AL061856,18560919,0000,34.5,-49.8
AL061856,18560919,0600,35.2,-50.5
AL061856,18560919,1200,35.6,-51.0
AL061856,18560919,1800,35.8,-51.4
AL061856,18560920,0000,36.0,-51.7
AL061856,18560920,0600,36.1,-52.0
AL061856,18560920,1200,36.2,-52.3
AL061856,18560920,1800,36.3,-52.4
AL061856,18560921,0000,36.4,-52.5
AL061856,18560921,0600,36.5,-52.6
AL061856,18560921,1200,36.5,-52.7
AL061856,18560921,1800,36.5,-52.8
AL061856,18560922,0000,36.5,-52.9
AL061856,18560922,0600,36.5,-53.0
AL061856,18560922,1200,36.5,-53.0
AL061856,18560922,1800,36.5,-53.0
AL011857,18570630,0000,34.0,-74.5
AL011857,18570630,0600,34.5,-73.8
AL011857,18570630,1200,35.0,-72.6
AL011857,18570630,1800,35.2,-71.4
AL011857,18570701,0000,35.4,-70.1
AL011857,18570701,0600,35.5,-68.9
AL011857,18570701,1200,35.8,-67.6
AL011857,18570701,1800,36.0,-66.0
AL021857,18570906,1800,26.5,-73.0
AL021857,18570907,0000,26.7,-72.8
AL021857,18570907,0600,26.9,-72.6
AL021857,18570907,1200,27.2,-72.4
AL021857,18570907,1800,27.5,-72.3
AL021857,18570908,0000,27.7,-72.5
AL021857,18570908,0600,27.9,-72.7
AL021857,18570908,1200,28.1,-72.9
AL021857,18570908,1800,28.3,-73.0
AL021857,18570909,0000,28.7,-73.6
AL021857,18570909,0600,29.1,-74.2
AL021857,18570909,1200,29.5,-74.7
AL021857,18570909,1800,29.9,-75.3
AL021857,18570910,0000,30.2,-75.8
AL021857,18570910,0600,30.5,-76.2
AL021857,18570910,1200,30.7,-76.7
AL021857,18570910,1800,31.0,-77.1
AL021857,18570911,0000,31.2,-77.4
AL021857,18570911,0600,31.5,-77.7
AL021857,18570911,1200,31.7,-78.0
AL021857,18570911,1800,32.1,-78.2
AL021857,18570912,0000,32.3,-78.2
AL021857,18570912,0600,32.5,-78.3
AL021857,18570912,1200,32.8,-78.3
AL021857,18570912,1800,33.3,-78.3
AL021857,18570913,0000,33.9,-78.0
AL021857,18570913,0600,34.5,-77.5
AL021857,18570913,1200,34.9,-77.1
AL021857,18570913,1800,35.5,-76.5
AL021857,18570914,0000,36.0,-76.2
AL021857,18570914,0600,36.3,-75.8
AL021857,18570914,1200,36.5,-74.9
AL021857,18570914,1800,36.8,-73.5
AL021857,18570915,0000,37.6,-71.8
AL021857,18570915,0600,38.5,-69.8
AL021857,18570915,1200,39.4,-67.6
AL021857,18570915,1800,40.3,-65.2
AL021857,18570916,0000,41.2,-61.7
AL021857,18570916,0600,42.1,-58.9
AL021857,18570916,1200,43.0,-56.0
AL021857,18570916,1800,44.0,-53.0
AL021857,18570917,0000,45.0,-50.0
AL021857,18570917,0600,46.0,-46.0
AL021857,18570917,1200,47.0,-42.0
AL021857,18570917,1800,48.0,-38.0
AL021857,18570918,0000,49.0,-34.0
AL021857,18570918,0600,50.0,-30.0
AL031857,18570922,0000,32.5,-73.5
AL031857,18570922,0600,32.5,-73.5
AL031857,18570922,1200,32.5,-73.5
AL031857,18570922,1800,32.5,-73.5
AL031857,18570923,0000,32.5,-73.5
AL031857,18570923,0600,32.5,-73.5
AL031857,18570923,1200,32.5,-73.5
AL031857,18570923,1800,32.5,-73.5
AL031857,18570924,0000,32.5,-73.5
AL031857,18570924,0600,32.5,-73.5
AL031857,18570924,1200,32.5,-73.5
AL031857,18570924,1800,32.5,-73.5
AL031857,18570925,0000,32.5,-73.5
AL031857,18570925,0600,32.5,-73.5
AL031857,18570925,1200,32.5,-73.5
AL031857,18570925,1800,32.5,-73.5
AL031857,18570926,0000,32.5,-73.5
AL031857,18570926,0600,32.5,-73.5
AL031857,18570926,1200,32.5,-73.5
AL031857,18570926,1800,32.5,-73.5
AL041857,18570924,0000,16.0,-54.7
AL041857,18570924,0600,16.0,-56.2
AL041857,18570924,1200,16.0,-57.7
AL041857,18570924,1800,16.0,-59.2
AL041857,18570925,0000,16.0,-61.1
AL041857,18570925,0600,16.0,-63.0
AL041857,18570925,1200,16.0,-64.6
AL041857,18570925,1800,16.0,-66.8
AL041857,18570926,0000,16.0,-68.5
AL041857,18570926,0600,16.0,-70.3
AL041857,18570926,1200,16.1,-72.1
AL041857,18570926,1800,16.2,-73.9
AL041857,18570927,0000,16.6,-75.8
AL041857,18570927,0600,17.0,-78.0
AL041857,18570927,1200,17.7,-80.1
AL041857,18570927,1800,18.2,-81.4
AL041857,18570928,0000,19.0,-82.9
AL041857,18570928,0600,19.7,-84.1
AL041857,18570928,1200,20.2,-85.3
AL041857,18570928,1800,21.0,-86.5
AL041857,18570929,0000,21.7,-87.9
AL041857,18570929,0600,22.2,-89.4
AL041857,18570929,1200,23.0,-91.0
AL041857,18570929,1800,23.7,-92.6
AL041857,18570930,0000,24.4,-94.1
AL041857,18570930,0600,25.2,-95.8
AL041857,18570930,1000,25.8,-97.0
AL041857,18570930,1200,26.0,-97.5
AL041857,18570930,1800,27.0,-99.1
AL011858,18580612,1200,19.0,-85.5
AL021858,18580805,1200,45.0,-40.0
AL031858,18580914,0000,25.2,-84.6
AL031858,18580914,0600,26.0,-83.9
AL031858,18580914,1200,26.9,-83.1
AL031858,18580914,1500,27.6,-82.7
AL031858,18580914,1800,27.9,-82.0
AL031858,18580915,0000,28.9,-80.8
AL031858,18580915,0600,30.0,-79.6
AL031858,18580915,1200,31.2,-78.5
AL031858,18580915,1800,32.4,-77.3
AL031858,18580916,0000,34.0,-75.8
AL031858,18580916,0600,36.0,-74.6
AL031858,18580916,1200,38.5,-73.3
AL031858,18580916,1700,40.9,-72.2
AL031858,18580916,1800,41.4,-72.0
AL031858,18580917,0000,45.5,-70.0
AL031858,18580917,0600,50.0,-67.0
AL041858,18580917,0000,18.4,-41.4
AL041858,18580917,0600,19.2,-42.2
AL041858,18580917,1200,20.0,-43.0
AL041858,18580917,1800,20.7,-43.9
AL041858,18580918,0000,21.7,-45.0
AL041858,18580918,0600,22.7,-46.0
AL041858,18580918,1200,23.5,-47.0
AL041858,18580918,1800,24.2,-48.2
AL041858,18580919,0000,25.2,-49.4
AL041858,18580919,0600,26.1,-50.7
AL041858,18580919,1200,27.0,-52.0
AL041858,18580919,1800,28.0,-53.5
AL041858,18580920,0000,29.2,-55.2
AL041858,18580920,0600,30.6,-57.1
AL041858,18580920,1200,32.0,-59.0
AL041858,18580920,1800,33.3,-60.6
AL041858,18580921,0000,34.5,-61.9
AL041858,18580921,0600,35.8,-63.0
AL041858,18580921,1200,37.0,-63.6
AL041858,18580921,1800,38.0,-63.8
AL041858,18580922,0000,39.0,-63.6
AL041858,18580922,0600,40.0,-63.2
AL041858,18580922,1200,41.0,-62.4
AL041858,18580922,1800,42.0,-61.3
AL041858,18580923,0000,42.9,-59.5
AL041858,18580923,0600,43.5,-57.6
AL041858,18580923,1200,44.0,-56.1
AL041858,18580923,1800,44.7,-54.1
AL041858,18580924,0000,45.2,-51.8
AL041858,18580924,0600,45.7,-50.0
AL041858,18580924,1200,46.0,-48.0
AL041858,18580924,1800,46.5,-45.2
AL051858,18580922,1200,21.9,-74.0
AL051858,18580922,1800,23.2,-74.0
AL051858,18580923,0000,24.6,-74.0
AL051858,18580923,0600,26.1,-74.0
AL051858,18580923,1200,27.9,-74.0
AL051858,18580923,1800,29.3,-74.1
AL051858,18580924,0000,30.7,-74.1
AL051858,18580924,0600,32.2,-74.0
AL051858,18580924,1200,33.3,-73.8
AL051858,18580924,1800,33.9,-73.7
AL051858,18580925,0000,34.5,-73.6
AL051858,18580925,0600,35.2,-73.4
AL051858,18580925,1200,35.9,-73.1
AL051858,18580925,1800,36.5,-72.6
AL061858,18581021,0000,21.5,-73.6
AL061858,18581021,0600,21.7,-73.3
AL061858,18581021,1200,22.1,-72.9
AL061858,18581021,1800,22.5,-72.5
AL061858,18581022,0000,23.1,-72.1
AL061858,18581022,0600,23.7,-71.6
AL061858,18581022,1200,24.2,-71.1
AL061858,18581022,1800,25.2,-70.6
AL061858,18581023,0000,26.1,-70.0
AL061858,18581023,0600,27.0,-69.3
AL061858,18581023,1200,28.2,-68.5
AL061858,18581023,1800,29.5,-67.4
AL061858,18581024,0000,31.0,-66.3
AL061858,18581024,0600,32.5,-65.0
AL061858,18581024,1200,34.0,-63.7
AL061858,18581024,1800,35.5,-62.7
AL061858,18581025,0000,37.0,-61.7
AL061858,18581025,0600,38.5,-60.7
AL061858,18581025,1200,40.0,-59.7
AL061858,18581025,1800,41.2,-58.5
AL061858,18581026,0000,42.2,-57.3
AL061858,18581026,0600,43.2,-56.0
AL011859,18590701,1200,21.5,-97.5
AL021859,18590817,0000,38.5,-67.0
AL021859,18590817,0600,39.5,-66.0
AL021859,18590817,1200,40.2,-65.0
AL021859,18590817,1800,40.7,-64.0
AL021859,18590818,0000,41.0,-62.9
AL021859,18590818,0600,41.4,-61.6
AL021859,18590818,1200,41.7,-60.2
AL021859,18590818,1800,41.8,-59.0
AL021859,18590819,0000,41.9,-58.0
AL021859,18590819,0600,42.0,-57.3
AL021859,18590819,1200,42.0,-56.8
AL021859,18590819,1800,42.0,-56.5
AL031859,18590902,0000,17.3,-59.7
AL031859,18590902,0600,17.4,-60.7
AL031859,18590902,1200,17.5,-61.8
AL031859,18590902,1800,17.5,-63.0
AL031859,18590903,0000,17.4,-64.1
AL031859,18590903,0600,17.3,-65.4
AL041859,18590912,0600,35.5,-57.5
AL041859,18590912,1200,37.0,-54.5
AL041859,18590912,1800,39.0,-52.0
AL041859,18590913,0000,41.5,-50.0
AL041859,18590913,0600,43.0,-48.5
AL041859,18590913,1200,45.5,-46.5
AL041859,18590913,1800,49.0,-43.5
AL051859,18590915,0000,28.0,-89.0
AL051859,18590915,0600,28.5,-89.0
AL051859,18590915,1200,29.0,-88.9
AL051859,18590915,1800,29.6,-88.6
AL051859,18590916,0000,30.3,-88.1
AL051859,18590916,0600,31.1,-87.5
AL051859,18590916,1200,32.0,-86.8
